Taxon	ERR5766177	de028ad4-7ae6-11e9-a106-68b59976a384	PNP_Main_283	PNP_Validation_55	G80275	PNP_Main_363	SAMEA7045572	SAMEA7045355	HD-13	EGAR00001420773_9002000001423910	SID5428-4	G88848	G88743	PNP_Main_161	SAMEA7045443	SAMEA7045434	PNP_Validation_96	G80532	EGAR00001420742_9002000001415730	SAMEA7045220	G88982	EGAR00001420843_9002000001441150	a48719f0-7ae6-11e9-a106-68b59976a384	EGAR00001420336_9002000001272430	SID103_4M	EGAR00001420568_9002000001370790	EGAR00001420295_9002000001258923	G88782	G80373	EGAR00001420244_9002000001236274	PNP_Main_398	ESS-0243	HSM5MD8H_P	EGAR00001420873_9002000001447911	G89260	SID39_12M	aaf6076a-7ae6-11e9-a106-68b59976a384	EGAR00001420459_9002000001336350	HD-30	SID570_4M	ESS-0208	G80371	dc239b54-7ae6-11e9-a106-68b59976a384	MH0456	DHAK_HN	EGAR00001420696_9002000001402983	Travel054	EGAR00001421017_9002000001486419	PNP_Main_508	DHAK_HB	MH0430	SAMEA7045516	G88997	G88966	SID5427-1	SAMEA7045144	SID8c0a6d5a-7ae6-11e9-a106-68b59976a384	EGAR00001420242_9002000001235670	G80616	PNP_Main_440	SID64cff2e6-7ae6-11e9-a106-68b59976a384	SAMEA7045776	DHAK_HDA	SAMEA7045686	EGAR00001420221_9002000001228512	SAMEA104142088	SID504_12M	SAMEA7045298	YEZ_N-23	EGAR00001420666_9002000001395260	G80565	G88929	SID6eb0cd1c-7ae6-11e9-a106-68b59976a384	SID9a17daae-7ae6-11e9-a106-68b59976a384	cd74a670-7ae6-11e9-a106-68b59976a384	ac725ce2-7ae6-11e9-a106-68b59976a384	d7fa5842-7ae6-11e9-a106-68b59976a384	MH0458	EGAR00001420766_9002000001422322	EGAR00001420538_9002000001360382LL	Travel115	MSM79H81	MH0139	SID8bc1311c-7ae6-11e9-a106-68b59976a384	SAMEA7045662	PNP_Main_65	EGAR00001421055_9002000001503823	MH0164	SAMEA7041184	G80265	G88988	SAMEA7045071	SAMEA7045948	MSM9VZFR	EGAR00001420999_9002000001480470	G89017	SID7197b6ee-7ae6-11e9-a106-68b59976a384	PNP_Main_358	G78895	a4b551a8-7ae6-11e9-a106-68b59976a384	Travel023	V31_01_2FE	A85_01_1FE	A27_02_1FE	JAS_1	A59_01_1FE	A19_01_1FE	A04_01_1FE	A75_02_1FE	TZ_29321	A28_02_1FE	LDK_5	A11_01_1FE	A07_01_1FE	A81_03_1FE	JAS_5	TZ_91827	LDK_9	A72_02_1FE	A91_02_1FE	A70_03_1FE	TZ_60579	A36_01_1FE	TZ_37609	A20_01_1FE	A01_02_1FE	TZ_65642	TZ_83627	KHG_4	A46_01_1FE	TZ_10742	LDK_1-2	V50_01_1FE	A79_02_1FE	TZ_47979	V53_02_1FE	A47_01_1FE	A43_02_1FE	JAS_8	V06_02_1FE	JAS_4	LDK_8	A54_02_1FE	A82_02_1FE	TZ_83788	A25_01_1FE	A09_02_1FE	LDK_2	V36_02_2FE	LDK_3	A06_01_1FE	TZ_93321	TZ_73414	A39_04_1FE	KHG_11	V07_02_2FE	KHG_6	A62_01_1FE	TZ_41014	V48_03_2FE	A73_02_1FE	A73_01_1FE	JAS_7	A68_01_1FE	TZ_24827	A92_01_1FE	A15_02_1FE	JAS_2	A55_01_1FE	V54_01_1FE	A23_01_1FE	A44_01_1FE	A03_01_1FE	V19_01_2FE	TZ_61717	A88_02_1FE	A47_02_1FE	TZ_21618	A90_04_1FE	TZ_67706	A58_03_1FE	TZ_83985	A08_01_1FE	A53_01_1FE	TZ_42041	A94_02_1FE	A04_04_1FE	TZ_38244	A41_01_1FE	A10_01_1FE	A89_02_1FE	A46_02_1FE	TZ_87532	A94_01_1FE	KHG_7	LDK_4	KHG_9	A48_01_1FE	KHG_1	TZ_81781	A09_01_1FE
Prevotella sp CAG 1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp CAG 1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3346830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12480	1705480	0	102730	1075140	508549	6101820	3730380	0	0	0	0	982260	94600	155000	98140	1088760	0	0	58760	0	2248230	215060	0	3737880	98340	0	4058049	69220	0	1248670	42080	8976230	0	0	0	0	2418450	389930	364060	593500	0	3333690	0	6940	0	657270	0	0	1338660	2004020	0	0	0	0	459500	607280	3185540	32630	0	3335380	3530	98330	256820	0	681320	0	0	118060	171350	0	0	31750	0	0	8720	972450	1648700	0	1809170	137040	2789940	366580	0	0	2263730	3989380	0	1933920	0	52890	0	38180	0	0	1807970	0	1628850	0
Prevotella sp CAG 1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12319630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp CAG 1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1422180	0	0	0	0	0	0	0	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2069230	0	0	0	0	0	0	146050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp CAG 1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp CAG 279	0	0	0	0	0	0	0	0	0	0	1786670	7720590	0	0	0	0	0	0	722310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89560	0	0	357630	0	0	0	0	0	530	0	0	8678650	0	0	3513360	0	0	0	0	0	0	0	0	0	1236110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3316420	0	7553080	0	0	0	0	0	0	0	761030	0	0	0	0	0	0	0	0	0	0	0	0	1676250	20240	1680	1771680	391650	80780	0	17800	232690	41690	101890	10248810	5720	84580	429600	0	0	46600	30700	3579000	3079090	0	223860	0	35010	2823600	1333160	113760	341780	238190	2837620	987050	151300	0	1253270	0	0	2939170	2479930	16178970	0	294280	25700	0	3494380	419170	0	1703010	0	1120520	0	1116020	141340	780	0	374980	1196010	2520	453220	0	52480	363950	1002440	0	0	9190	21070	1997460	0	42610	5460	0	0	0	0	0	0	0	191390	3859050	0	288710	88800	171730	0	124740	264240	219310	0	15410	497490	0	0	937700	748680	0	2225020	418710	5330	317990	3120
Prevotella sp CAG 485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1801110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp CAG 520	0	0	0	0	0	0	0	0	0	0	0	11627380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2190	0	0	0	0	0	22870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3450	2536710	0	9827340	1408950	0	1109710	3440	13911450	0	0	0	0	690250	2010	353070	0	7019380	0	8770	23770	1850220	599000	437850	0	884390	14480	924860	4123050	327490	218630	0	119030	604930	339780	333900	0	3731960	0	2400	0	217660	0	8641630	770	6910	0	0	5899000	3780050	10272070	110550	0	4150410	10932720	5490	6780	1787280	0	22440	5700530	21280	6810	22490	10320	0	9690	0	0	46220	451270	0	0	0	200	3080	58760	485610	0	0	1840710	57810	2213180	803650	10850	133960	4373990	0	2410040	2265220	130490	17260	23600	3930	1140	0	0	14290	909180	2650
Prevotella sp CAG 5226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2301640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221810	0	5428480	670	0	4700	0	251210	0	0	0	28550	0	3078400	0	0	0	273450	0	0	1290910	0	0	0	337030	0	1040	0	0	0	0	0	1402210	0	9810	1330200	0	0	3581140	0	0	0	1898430	1875900	23830	0	0	0	3109710	808300	18500	562100	0	327860	4488620	767860	252740	0	0	375850	650	66430	91200	318140	0	1031879	0	0	0	0	0	0	0	127650	104610	0	439220	283750	0	2724160	1283490	0	0	0	0	0	0	0	186790	0	0	0	3550	0	1542450	0	4350	67720	0
Prevotella sp CAG 617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2749150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp CAG 755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1682900	27250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp CAG 873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	902500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6966360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1654150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125650	0	0	0	0	0	0	2504900	0	0	6466570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348710	0	0	0	0	0	0	0	13640	0	0	242960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18350	0	0	0	0	0	0	0
Prevotella sp CAG 891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp CAG 924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp F0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp MGM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp P3 122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp S7 1 8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp oral taxon 299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp oral taxon 306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp oral taxon 376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp. CAG:279	1796920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella sp. CAG:5226	868540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella stercorea	0	0	0	0	0	0	0	0	3640	0	0	809540	0	0	0	0	11186710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52085710	0	0	0	0	0	9280690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9110320	150540	139360	1221340	653420	533770	1895320	7725510	4745740	0	0	180	665640	2693690	0	0	0	1440540	0	30511540	0	718280	103920	25150	20672940	259010	0	1440980	274900	0	10470	0	129530	0	246000	4462910	0	262570	0	0	0	0	0	1207900	11391910	69470	0	473000	286430	150570	1833710	22640	3950	344530	2395450	17114510	496470	656090	0	52280	436920	3245440	0	41540	354540	0	256430	0	2718770	0	17010	1962290	7285280	0	79930	1940	0	94110	0	0	3657750	787160	197290	0	14106390	15569960	35230	0	2357950	1085280	395000	0	11313720	434720	48220	0	1315470	1770	2812420	2120020
Prevotella timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1990	0	0	0	1655110	0	0	213990	96310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella veroralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prolinoborus fasciculus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
